1645693923,10.325,4.163,85.262,0.250,0,0,34664448,3456,3083,0,0,5862621184,16957788160,972873728,8901771264,12537,13171,3,0,16,1.700,0.810,0.710,10223616,2137255936,8,5,0,0,7618,2661,12832,142497,0,0,1,70,7,1,77,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,8455,17714,14223,0,0,0,0,0,363270,1693,3772814,31456,23528434253,2834432,7000,0,0,25,0.250,2,0,0,5,0,0,0,0,0,0,0,0,15,6,4419943,12035401,15771533,303,2751346,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693924,11.212,4.204,84.584,0,0,0,33562624,2748,2759,0,0,5862309888,16943943680,972873728,8915800064,12198,13420,2,0,7,1.700,0.810,0.710,10223616,2137255936,4,5,4,0,7367,2661,12864,142497,0,0,1,70,7,1,77,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6991,15835,12583,0,0,0,0,0,363270,1693,3769550,31456,23530957389,2523136,9000,0,0,25,0.250,2,0,0,5,0,0,0,0,0,0,0,0,17,6,4419943,12035401,15771876,388,2469008,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693925,10.474,4.073,85.370,0.083,0,0,33832960,3046,2310,0,0,5862395904,16929878016,972873728,8929603584,12319,13264,3,0,8,1.700,0.810,0.710,10223616,2137255936,0,12,4,0,7419,2661,12864,142498,0,0,1,70,7,1,77,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6989,16340,12920,0,0,0,0,0,363270,1693,3766331,31456,23533718093,2760704,3000,0,0,25,0.250,2,0,0,5,0,0,0,0,0,0,0,0,11,6,4419943,12043593,15772192,129,1655863,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693926,10.583,3.500,85.750,0.167,0,0,32071680,2296,2029,0,0,5861945344,16917200896,972877824,8942972928,11938,13260,2,0,7,1.700,0.810,0.710,10223616,2137255936,4,7,0,0,7059,2661,12896,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6869,16306,12846,0,0,0,0,0,363270,1693,3762498,31456,23536527949,2809856,9000,0,0,25,0.250,2,0,0,5,0,0,2,0,0,2,0,0,17,6,4419943,12043593,15772523,388,2467825,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693927,9.807,4.107,86.085,0,0,0,33161216,2640,2431,0,0,5861474304,16903561216,972877824,8957120512,12109,12901,3,0,10,1.700,0.810,0.710,10223616,2137255936,8,4,0,0,7265,2661,12896,142499,0,0,1,70,7,1,77,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,7442,15638,12598,0,0,0,0,0,363270,1693,3759892,31456,23538944589,2416640,3000,0,0,25,0.250,2,0,0,5,0,0,0,0,0,0,0,0,11,6,4419943,12043593,15772861,129,1638512,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693928,10.299,3.987,85.465,0.249,0,0,31715328,2602,6270,0,0,5862907904,16889229312,972877824,8969949184,11873,13174,3,0,10,1.880,0.870,0.730,10223616,2137255936,8,5,0,0,7014,2661,12896,142497,0,0,1,70,7,1,77,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,7686,16771,13327,0,0,0,0,0,363270,1693,3756036,31456,23541795405,2850816,9000,0,0,25,0.250,2,0,0,5,0,13,2,0,0,2,0,0,17,6,4419943,12043593,15773165,387,2442122,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693929,10.408,3.913,85.262,0.416,0,0,32190464,2460,1891,0,0,5860847616,16877342720,972877824,8983826432,12046,13084,2,0,9,1.880,0.870,0.730,10223616,2137255936,4,4,8,0,7123,2661,12896,142499,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6868,15502,12660,0,0,0,0,0,363270,1693,3753264,31456,23544220237,2424832,8000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,16,6,4419943,12043593,15773500,344,3008723,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693930,11.195,5.514,83.208,0.084,0,0,53501952,2152,2255,0,0,5861494784,16857395200,972877824,9003085824,17053,11357,2,0,7,1.880,0.870,0.730,10223616,2137255936,4,6,0,0,12150,2661,12896,142501,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6824,23185,18153,0,0,0,0,0,363270,1693,3748400,31456,23546194509,1974272,7000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,13,6,4419943,12043593,15773727,120,702666,1.000,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693931,10.804,7.119,81.993,0.084,0,0,58675200,2658,2536,0,0,5864853504,16834916352,972886016,9022091264,18410,10821,2,0,7,1.880,0.870,0.730,10223616,2137255936,8,0,4,0,13417,2661,12864,142503,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,7298,24113,19016,0,0,0,0,0,363270,1693,3742961,31456,23547972173,1777664,15000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,21,6,4419943,12043593,15773941,179,102095,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693932,11.324,6.328,82.182,0.167,0,0,58613760,2158,2470,0,0,5863641088,16816898048,972886016,9041530880,18297,11625,3,0,7,1.880,0.870,0.730,10223616,2137255936,0,6,4,0,13389,2661,12896,142506,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6792,23402,18694,0,0,0,0,0,363270,1693,3738622,31456,23549758029,1785856,13000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,21,6,4419943,12043593,15774162,152,86046,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693933,10.768,6.761,82.304,0.167,0,0,58077184,2664,2751,0,0,5862453248,16797433856,972886016,9062273024,18202,11407,3,0,7,2.050,0.920,0.750,10223616,2137255936,8,0,5,0,13238,2661,12896,142498,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,7084,23599,18595,0,0,0,0,0,363270,1693,3733882,31456,23551674957,1916928,15999,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,24,6,4419943,12043593,15774399,193,108786,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693934,10.711,6.695,82.510,0.084,0,0,58224640,2092,2255,0,0,5864407040,16777199616,972886016,9080627200,18393,11653,3,0,7,2.050,0.920,0.750,10223616,2137255936,0,4,3,0,13362,2661,12928,142498,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6792,23399,18806,0,0,0,0,0,363270,1693,3728924,31456,23553411661,1736704,14000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,22,6,4419943,12043593,15774614,164,93754,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693935,11.443,6.468,82.007,0.083,0,0,53350400,2532,2321,0,0,5863288832,16757309440,972886016,9101664256,17024,10131,2,0,8,2.050,0.920,0.750,10223616,2137255936,4,0,12,0,12092,2661,12928,142499,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,7474,23598,19307,0,0,0,0,0,363270,1693,3724482,31456,23555459661,2048000,14922,0,0,25,0.250,2,0,0,5,0,13,3,0,0,3,0,0,24,6,4419943,12043593,15774854,177,100815,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693936,15.430,6.339,78.065,0.167,0,0,56119296,2190,2470,0,0,5886017536,16714907648,972890112,9121243136,17860,10270,3,0,7,2.050,0.920,0.750,10223616,2137255936,0,4,3,0,12745,2661,12928,142498,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,14226,30135,18612,0,0,0,0,0,363270,1693,3713769,31456,23557229133,1769472,14000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,20,6,4419943,12043593,15775080,167,94840,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693937,10.723,6.567,82.211,0.499,0,0,56406016,2781,2751,0,0,5890850816,16690987008,972890112,9140436992,17865,11061,3,0,7,2.050,0.920,0.750,10223616,2137255936,4,8,3,0,12871,2661,12896,142499,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6731,23646,18751,0,0,0,0,0,363270,1693,3707555,31456,23559088717,1859584,14927,0,0,25,0.250,2,0,0,5,0,13,2,0,0,2,0,0,23,6,4419943,12043593,15775291,173,99658,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693938,11.222,6.733,81.962,0.083,0,0,59179008,2184,2255,0,0,5888962560,16671477760,972890112,9161662464,18318,10919,2,0,7,2.210,0.970,0.770,10223616,2137255936,4,8,0,0,13507,2661,12896,142498,0,0,1,70,7,1,77,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,6792,23591,18499,0,0,0,0,0,363270,1693,3703042,31456,23560981069,1892352,8000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,15,6,4419943,12043593,15775534,96,54777,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693939,11.009,6.505,82.402,0.083,0,0,58396672,2742,2536,0,0,5890301952,16651730944,972890112,9180160000,18321,11456,2,0,7,2.210,0.970,0.770,10223616,2137255936,0,4,8,0,13404,2661,12896,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6724,23497,18963,0,0,0,0,0,363270,1693,3698153,31456,23562709581,1728512,14000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,20,6,4419943,12043593,15775747,166,94145,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693940,11.120,6.888,81.826,0.166,0,0,57982976,2351,2255,0,0,5888770048,16631771136,972890112,9201397760,18094,11135,3,0,7,2.210,0.970,0.770,10223616,2137255936,0,9,0,0,13153,2661,12896,142500,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6838,24024,18618,0,0,0,0,0,363270,1693,3693212,31456,23564733005,2023424,14931,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,22,6,4419943,12043593,15775992,177,100423,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693941,10.842,6.922,82.152,0.083,0,0,58318848,2838,2536,0,0,5884112896,16616890368,972898304,9221210112,18339,10789,2,0,7,2.210,0.970,0.770,10223616,2137255936,4,4,8,0,13332,2661,12896,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,8638,24970,20448,0,0,0,0,0,363270,1693,3689569,31456,23566518861,1785856,15000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,22,6,4419943,12043593,15776212,178,101769,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693942,7.361,3.143,82.713,6.782,0,20480,353656832,2146,2040,0,0,5886877696,16608555008,972918784,9226801152,8257,9948,1,2,7,2.210,0.970,0.770,10223616,2137255936,5,4,4,5,3629,2661,12864,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6644,8979,7795,0,0,0,0,0,363270,1693,3687877,31456,23566993997,475136,6000,0,0,25,0.250,2,0,0,5,0,13,3,0,0,3,0,0,14,6,4419943,12043593,15776283,69,39880,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693943,7.956,3.601,82.580,5.863,0,12288,316649472,2466,2114,0,0,5887676416,16598745088,972931072,9235648512,9396,10048,3,0,7,2.270,1,0.780,10223616,2137255936,4,8,0,3,4622,2661,12864,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6648,11838,9402,0,0,0,0,0,363270,1693,3685204,31456,23567854157,860160,2000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,10,6,4419943,12043593,15776369,22,13790,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693944,12.396,6.489,80.948,0.166,0,0,59383808,3652,2048,0,0,5893169152,16571879424,972931072,9257013248,18448,11215,3,0,7,2.270,1,0.780,10223616,2137255936,4,8,4,0,13492,2661,12864,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,8650,26207,19224,0,0,0,0,0,363270,1693,3678511,31456,23569828429,1974272,13949,0,0,25,0.250,2,0,0,5,0,13,0,0,0,1,0,0,21,6,4419943,12043593,15776617,167,94663,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693945,14.083,6.750,79,0.167,0,0,58798080,4305,2751,0,0,5916651520,16530100224,972931072,9275330560,18610,11397,3,0,7,2.270,1,0.780,10223616,2137255936,4,0,4,0,13563,2661,12832,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,11922,28829,24229,0,0,0,0,0,363270,1693,3673676,31456,23571597901,1769472,14000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,22,6,4419943,12043593,15776828,165,94437,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693946,10.750,7,82.167,0.083,0,0,60076032,2020,1825,0,0,5894782976,16530927616,972935168,9296572416,18641,11366,2,0,7,2.270,1,0.780,10223616,2137255936,0,4,4,0,13608,2661,12864,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6644,24212,19036,0,0,0,0,0,363270,1693,3668700,31456,23573588557,1990656,14980,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,19,6,4419943,12043593,15777074,176,100308,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693947,10.991,6.828,82.015,0.167,0,0,58249216,3781,3022,0,0,5894684672,16511127552,972935168,9316249600,18361,10853,2,0,7,2.270,1,0.780,10223616,2137255936,4,4,3,0,13417,2661,12896,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6712,23615,19021,0,0,0,0,0,363270,1693,3663937,31456,23575341645,1753088,15000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,23,6,4419943,12043593,15777294,180,102055,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693948,10.273,6.462,82.270,0.994,0,4096,86233088,1966,2040,0,0,5896237056,16493686784,972939264,9332445184,16394,11294,1,1,7,2.410,1.050,0.800,10223616,2137255936,8,4,4,1,11596,2661,12896,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6814,21650,17459,0,0,0,0,0,363270,1693,3659534,31456,23576939085,1597440,12969,0,0,25,0.250,2,0,0,5,0,13,3,0,0,3,0,0,18,6,4419943,12043593,15777485,150,85975,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693949,11.167,6.667,82,0.167,0,0,58732544,2592,2329,0,0,5895139328,16472899584,972939264,9354256384,18091,11238,2,0,7,2.410,1.050,0.800,10223616,2137255936,8,4,0,0,13339,2661,12864,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6775,23800,18717,0,0,0,0,0,363270,1693,3654526,31456,23578937933,1998848,8000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,16,6,4419943,12043593,15777729,96,54750,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693950,12.285,6.552,81.081,0.082,0,0,52187136,2152,2255,0,0,5896466432,16452714496,972939264,9373089792,16796,9715,3,0,7,2.410,1.050,0.800,10223616,2137255936,4,0,9,0,11945,2661,12864,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6676,22158,17416,0,0,0,0,0,363270,1693,3649599,31456,23580691021,1753088,15000,0,0,25,0.250,2,0,0,5,0,13,1,0,0,1,0,0,21,6,4419943,12043593,15777944,179,101600,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693951,11.707,6.678,81.369,0.247,0,0,55640064,3841,2536,0,0,5892272128,16436011008,972947456,9393913856,17461,10938,4,0,7,2.410,1.050,0.800,10223616,2137255936,4,0,7,0,12488,2661,12864,142495,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,3,1,10,2,83,855,67,788,0,6819,23164,17989,0,0,0,0,0,363270,1693,3645308,31456,23582665293,1974272,14982,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,20,6,4419943,12043593,15778181,175,99903,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693952,10.548,7.060,82.226,0.166,0,0,57155584,1966,2040,0,0,5891891200,16417271808,972947456,9412972544,18052,10741,3,0,7,2.410,1.050,0.800,10223616,2137255936,4,0,13,0,13083,2661,12928,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,2,1,10,2,83,855,67,788,0,6887,23145,18522,0,0,0,0,0,363270,1693,3640858,31456,23584426573,1761280,15000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,23,6,4419943,12043593,15778399,179,102020,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645693953,11.213,6.527,82.176,0.084,0,0,58978304,2790,2966,0,0,5893881856,16396763136,972947456,9431560192,18359,11703,0,3,8,2.460,1.090,0.810,10223616,2137255936,10,0,8,0,13446,2661,12928,142496,0,0,1,69,7,1,76,0,1197,55,10,0,0,39,48,0,2,1,10,2,83,855,67,788,0,6732,22755,18398,0,0,0,0,0,363270,1693,3636077,31456,23586081357,1654784,13000,0,0,25,0.250,2,0,0,5,0,13,0,0,0,0,0,0,20,6,4419943,12043593,15778605,149,86055,0.998,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645694051,2.036,0.281,97.659,0.023,0,6520.464,108079.623,0,0,0.062,1.542,5494423552,17584226304,973123584,8643948544,1709.841,4226.388,1,0,3.513,0.780,0.900,0.770,10223616,2137255936,12.258,12.245,12.231,0.202,8.240,2661,12640,142433,0,0,1,69,7,1,76,0,1169,43,10,0,0,39,22,0,3,1,10,2,83,854,67,787,0.003,449.816,725.146,725.877,4.687,0,0,0.001,0,363270,1693,3924706,31456,23593396813,3999.945,18.848,8.559,0.413,11,0.110,1,0,0,2,0,0,0,0,0,0,0,0,20459712,154262407,4419943,12050906,15779512,7609864,399002739,0.981,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
1645694052,29.785,3.300,66.832,0.083,0,0,6758400,2564,4896,0,0,5671936000,17517707264,973201408,8532881408,6947,46003,7,0,35,0.870,0.920,0.780,10223616,2137255936,4,4,3,0,607,2661,12800,142517,0,0,1,69,7,1,76,0,1199,57,10,0,0,39,50,0,3,1,10,2,83,855,67,788,0,62457,61993,45110,0,0,0,0,0,363270,1693,3908430,31456,23469156941,-124239872,469,16,620,25,0.250,12,0,0,6,0,0,3,0,0,3,0,0,55,2,4419943,12051244,15779682,-12569,-23906454,0.999,16384,4096,200,100,-1,1024,3,65536,300,1024,0.500,0,16777216,
